left_id,right_id,confidence_score,predicted_match,ground_truth_match,prediction_correct,blocking_similarity,name_similarity,record_threshold,record_similarity,title_similarity,attribution_similarity,provision_similarity,subjects_similarity,genres_similarity,genres_is_original,attribution_is_original,subjects_is_original,provision_is_original
1337407#Agent600-19,1527347#Agent600-25,0.9774625136568618,True,True,True,0.9999999999999991,1.0,1.0,0.6148369221685167,0.38869646951647374,0.5293184362717162,0.6785702482403477,0.5002071407140763,0.9999999999999999,0.0,1.0,1.0,1.0
1659505#Agent600-16,4832790#Agent700-35,0.8143511523034462,True,True,True,0.9999999999999999,1.0,0.0,0.42035525303472426,0.32233961035617575,0.49852460338099536,0.5421157493760479,0.34554265305948556,0.5535847987957205,1.0,0.0,1.0,1.0
14664587-28616be8-bd22-45d8-beca-5e1fa926859a#http://id.loc.gov/rwo/agents/no2009091284,14664612-1ac28bd7-e9b1-4ce0-8888-c3e488fb5575#http://id.loc.gov/rwo/agents/no2009091284,0.9754052228333917,True,True,True,0.9999999999999994,1.0,1.0,0.8430929171021002,0.7854757476886449,1.0,0.9812771651775394,0.6612978904013173,0.9838300827950075,1.0,1.0,1.0,1.0
10787167#Agent700-26,10789274#Agent700-26,0.9773988315845474,True,True,True,0.9999999999999983,1.0,1.0,0.7841958914100058,0.6698236886465264,1.0,1.0,0.7472001477782695,1.0,1.0,0.0,1.0,1.0
15802619#Agent600-31,7273468#Agent100-11,0.3126041929755791,False,False,True,0.8889106384713443,0.5217391304347826,0.0,0.5349330369157478,0.4686203646767235,0.7987524569980348,0.5995840728445305,0.6566965920937546,1.0,0.0,0.0,0.0,1.0
370026#Agent600-22,442183#Agent600-23,0.9803990978862248,True,True,True,1.0000000000000009,1.0,1.0,0.6421658696850947,0.42301755156869403,0.4293015003893107,0.7069951144092981,0.6347463961762114,0.7843713525541276,0.0,1.0,1.0,1.0
1337976-9003cadf-0b03-448a-8a4b-922650e3ee4a#http://id.loc.gov/rwo/agents/n97043721,1415288#Agent100-14,0.3635845602979638,False,True,False,0.8441690007630551,0.6666666666666667,0.0,0.533600894285546,0.4561073912192358,0.7355077664506613,0.6057270269865285,0.551367281327149,0.46621144918453405,0.0,0.0,1.0,1.0
4907040#Agent100-12,8181079#Agent700-25,0.7659961781396334,True,True,True,0.9999999999999982,1.0,0.0,0.5418632538476116,0.37539796585720014,0.6944684505440177,0.6421815463480538,0.4561981561285967,0.5113573880391235,1.0,1.0,1.0,1.0
11392934#Agent700-29,5946171#Agent100-14,0.6482194855458229,True,True,True,0.9999999999999973,1.0,0.0,0.4639482856261344,0.2584138094912717,0.6720224454671133,0.6318733152664084,0.32098141863566787,1.0,0.0,1.0,1.0,1.0
15832288#Agent100-9,3181806#Agent100-10,0.15378672982882768,False,False,True,0.7054170440778921,0.4347826086956522,0.0,0.5160737753577423,0.38500241150248776,0.5174966301958359,0.49738972674545534,0.4125063889206916,0.967495864735525,0.0,1.0,1.0,1.0
1276431#Agent100-13,15449684#Agent700-33,0.9640316661449764,True,True,True,1.000000000000001,1.0,1.0,0.6717910400262033,0.44294312046057427,0.7942795478455846,0.9204046151070253,0.6587188860282547,1.0,0.0,1.0,1.0,1.0
1620940#Agent600-23,7399217#Agent700-23,0.1838893416977202,False,False,True,0.9010743498729454,0.56,0.0,0.49283652753460555,0.29530983723052473,1.0,0.5963608397163203,0.3376064735640667,1.0,0.0,0.0,1.0,1.0
15505469#Agent700-34,5600723#Agent100-11,0.16153698142660017,False,False,True,0.7430383795235491,0.5652173913043479,0.0,0.47054173323347076,0.3429167226811832,0.6624200977661343,0.8336356350217473,0.31898918639279605,0.9605655133450774,0.0,0.0,1.0,1.0
15638773#Agent600-31,9588353#Agent600-19,0.8723437937954048,True,True,True,0.9375715801485813,0.5217391304347826,1.0,0.6560141953273948,0.6369690748031482,0.4826007730413171,0.4976125974005734,0.6950042573053148,0.8565809180816268,0.0,1.0,1.0,1.0
1922042#Agent600-18,2507581#Agent100-15,0.9861545537085683,True,True,True,1.0,1.0,1.0,0.6667194197145537,0.47283815374115956,0.5488432433523176,0.8500050394597767,0.9999999999999998,0.9751149145116704,0.0,1.0,0.0,1.0
1870435#Agent600-17,728230#Agent600-22,0.9913047947415246,True,True,True,0.9999999999999991,1.0,1.0,0.7829133848030418,0.7241496292815544,0.7503030904984531,0.6923619849400415,0.8329524027454054,0.9541155197412531,0.0,0.0,0.0,1.0
11818330#Agent700-33,1764683#Agent100-12,0.24123840292669435,False,True,False,0.9495295854748032,0.5925925925925926,0.0,0.5448701603520187,0.4308947422811986,0.5027899011936098,0.6695605171221829,0.46449229044972223,0.9280742820601828,0.0,1.0,1.0,1.0
12824135#Agent600-37,4239697#Agent600-33,0.34897156940596563,False,False,True,0.8491170863955775,0.56,0.0,0.4765274933709501,0.32988145421923465,0.33673975771759324,0.512154152376946,0.22202094864369026,0.3497231266355453,1.0,1.0,1.0,1.0
7354493#Agent100-11,9919359#Agent600-22,0.8810026851656003,True,True,True,1.0000000000000007,1.0,0.0,0.46663779975940867,0.37967315230823534,0.6945633386022907,0.33189383847446724,0.6913731908342357,1.0,0.0,0.0,0.0,1.0
11312107-a34f5b74-01a1-4b08-a7f2-a6626909c7c0#http://id.loc.gov/rwo/agents/no97004468,11972272#Agent100-12,0.9765745840037502,True,True,True,1.0000000000000016,1.0,1.0,0.5826254581990014,0.40177197029577744,0.9107818167116413,0.6284278003416504,0.4415135341184487,0.8596905079841115,0.0,0.0,1.0,1.0
4618662#Agent700-30,8175707#Agent700-28,0.6497220266393956,True,True,True,0.9999999999999978,1.0,0.0,0.5204170654731729,0.3993474316511567,0.46399393502622,0.850392849020245,0.594431991594965,0.6685620707852706,0.0,1.0,1.0,1.0
10641389#Agent700-28,11059549#Agent600-21,0.8983004552245069,True,True,True,0.9999999999999993,1.0,0.0,0.5444844375975852,0.3249267003979728,0.7658811363880553,0.5377116000293876,0.6434315610850748,0.29654407230504554,1.0,0.0,0.0,1.0
15866937#Agent100-9,7351800#Agent100-11,0.9904442164046667,True,True,True,0.9999999999999993,1.0,1.0,0.7891097617057515,0.6673103599760214,0.7152018057816962,0.7825025986951157,0.764172992937094,0.6835715088566473,0.0,0.0,0.0,1.0
12627293-f737384f-0988-46be-8351-7b303fd0cae2#http://id.loc.gov/rwo/agents/n80126106,9856120#Agent700-42,0.9734495851938442,True,True,True,0.9999999999999999,1.0,1.0,0.6936016284380306,0.5176500457842993,0.8942961882363603,0.960351130771885,0.6044668999595949,0.6009807046851474,1.0,1.0,1.0,1.0
1272187-ec020f5a-cfc9-4376-8dfa-436ccbc0f64c#http://id.loc.gov/rwo/agents/n50022308,9498416#Agent100-11,0.9858396687470985,True,True,True,0.9999999999999999,1.0,1.0,0.9034113718778459,0.871564825486136,0.8351538243291323,0.7379804399370227,0.84847358056336,0.745148719268877,0.0,0.0,1.0,1.0
10717576#Agent600-20,15600766#Agent100-9,0.4037731548855958,False,False,True,0.8411548653404679,0.7777777777777778,0.0,0.44021014719241025,0.2501714678047947,0.9999999999999998,0.5733739615626112,0.30826486217938454,0.5464431178368716,0.0,0.0,1.0,1.0
15505469#Agent700-34,3464660#Agent100-11,0.2930390237239966,False,False,True,0.7430383795235491,0.5652173913043479,0.0,0.5051724873628796,0.43282159573240697,0.729517502001533,0.813963430801104,0.8454581332070489,0.9605655133450774,0.0,0.0,0.0,1.0
15907913#Agent600-33,928276#Agent700-27,0.17557592075030606,False,False,True,0.8861773665921889,0.4444444444444444,0.0,0.47937649410076744,0.2584155371695958,0.5012581817291542,0.4196054173206246,0.5210504459063396,0.9540312203491936,0.0,1.0,1.0,1.0
11312107-401e1873-a71e-4be0-b33d-c0e8a123662b#http://id.loc.gov/rwo/agents/no97074454,11317446#Agent700-35,0.9913724141237821,True,True,True,1.0000000000000016,1.0,1.0,0.5626332107830669,0.42880425729630584,0.6805732363484426,0.3817606866089335,0.5152900481681533,0.4894103555369941,1.0,0.0,1.0,1.0
16044432#Agent700-33,7732682#Agent700-29,0.9017423872156128,True,True,True,0.9365983055669168,0.5769230769230769,1.0,0.611810168781789,0.4931793780092758,0.4443377088535043,0.417121466075173,0.3742153029091281,0.7427924220992768,0.0,1.0,1.0,1.0
7779285#Agent700-27,8181079#Agent700-25,0.9812074831517952,True,True,True,0.9999999999999982,1.0,1.0,0.5686962347468401,0.33208900963586785,0.6114585830600423,0.7506571229140229,0.5515565176238149,0.6102837428567112,1.0,1.0,1.0,1.0
2840729#Agent600-22,6112181#Agent600-23,0.9744253327537623,True,True,True,0.9714058500305568,0.8620689655172413,1.0,0.6393582149281944,0.4258681632036363,0.4721739675895795,0.41683664224960176,0.5674326490204694,1.0,0.0,1.0,1.0,1.0
11810556#Agent100-11,1561047#Agent100-14,0.972237329845187,True,True,True,1.0000000000000022,1.0,1.0,0.6127141168559478,0.4990053807788545,0.7020299118865159,0.7322388722925678,0.5012766169980218,1.0,0.0,1.0,1.0,1.0
11257757#Agent700-67,11304036#Agent700-39,0.9799042415196577,True,True,True,1.0000000000000027,1.0,1.0,0.7800576577231211,0.6352837968264252,0.6900025139932381,0.7528606322603115,0.7735220203725317,0.8540112095539408,0.0,1.0,1.0,1.0
14747595#Agent100-6,15505469#Agent700-35,0.24247504650212684,False,False,True,0.8088630475383924,0.47619047619047616,0.0,0.4849097315450091,0.3772729234036517,0.8327787039732206,0.5051005485678431,0.4255605763651147,0.42073402882658517,1.0,0.0,1.0,1.0
3518046#Agent600-40,9795092#Agent600-20,0.9809591081308114,True,True,True,0.9999999999999973,1.0,1.0,0.7301281419603549,0.3706506829090473,0.6348154083420189,0.6573343841651458,0.6227204197496956,0.9266344146935133,0.0,1.0,1.0,1.0
4116169#Agent100-15,8959814#Agent100-9,0.9898833792420672,True,True,True,1.0000000000000009,1.0,1.0,0.6773128427227457,0.47433119013469816,0.7460478864978728,0.6390415022148548,0.60268874432576,0.9999999999999999,0.0,0.0,0.0,1.0
1554704#Agent700-24,7292217#Agent700-23,0.9876839736417639,True,True,True,1.0000000000000022,1.0,1.0,0.7396410740122243,0.6800945248256349,0.8933700705296418,0.7968530992375844,0.8712000315895534,1.0,0.0,0.0,0.0,1.0
1168541#Agent100-13,1337976-9003cadf-0b03-448a-8a4b-922650e3ee4a#http://id.loc.gov/rwo/agents/n97043721,0.3293154119337967,False,True,False,0.8441690007630551,0.6666666666666667,0.0,0.5268198106715152,0.4448688196153956,0.5927401441467808,0.6298505375561168,0.5167492230153307,0.46621144918453405,0.0,1.0,1.0,1.0
11053359#Hub240-10-Agent,11985379#Agent700-29,0.8139999567354015,True,True,True,1.0000000000000016,1.0,0.0,0.527952487446257,0.4816579784840404,0.620769312793148,0.49664989249614944,0.5381240612195868,0.6528876407535585,1.0,1.0,1.0,1.0
11270555#Agent700-38,9146693#Hub240-19-Agent,0.9839057586750604,True,True,True,1.0000000000000027,1.0,1.0,0.6365636746634324,0.39272110085309914,0.9294807915420695,0.483729370740724,0.562781525950137,0.646005583565169,0.0,0.0,1.0,1.0
4245575#Agent600-15,9496496#Agent100-11,0.22306219659419246,False,True,False,0.8827528808756194,0.5217391304347826,0.0,0.5430167748626067,0.48915129354649356,0.7792518326783058,0.5089221439346698,0.4301265762423786,1.0,0.0,0.0,1.0,1.0
15537376#Agent100-11,3421330#Agent700-28,0.8226009794067749,True,True,True,0.9102390770061451,0.6,1.0,0.5712646683120974,0.39751739647700834,0.6809197139327635,0.7560839348046812,0.500328782739901,0.7609138584188935,0.0,1.0,1.0,1.0
1271161#Agent100-13,5368717#Agent600-20,0.850722632399843,True,True,True,0.8088408759473902,0.5357142857142857,1.0,0.5574762314833708,0.31383911501501,0.682463202344061,0.5822532791481103,0.5738866458204275,0.5464860803956054,0.0,0.0,1.0,1.0
10804846#Agent600-19,3352923#Agent100-11,0.08902949200954122,False,False,True,0.8638391059459631,0.39583333333333337,0.0,0.43683414509165136,0.2832812208620862,0.9804479643029983,0.5595870343425644,0.20669763017116366,0.9240899772843862,0.0,0.0,1.0,1.0
13933294#Agent700-39,7944085#Agent600-34,0.9251804101369068,True,True,True,0.956994328144457,0.7027027027027026,1.0,0.5778995140862362,0.35859942681660406,0.7846961160965573,0.5199689865762405,0.4429510915946966,0.9874144683246862,0.0,0.0,1.0,1.0
11818330#Agent700-33,4832790#Agent700-35,0.8246146658711357,True,True,True,0.9999999999999999,1.0,0.0,0.4064830510955363,0.3663158579304958,0.3353706594086526,0.44786026731637923,0.2987331359275146,0.4885585850751234,1.0,1.0,1.0,1.0
14423271#Agent100-7,3518046#Agent600-40,0.9754975418406787,True,True,True,0.8829747063426626,0.5,1.0,0.7362699390888874,0.625199465836761,0.9045295335665544,0.9068449085908696,0.7735707416755795,0.9266344146935133,0.0,0.0,1.0,0.0
12656974#Agent600-25,15855169#Agent700-31,0.9814821762807197,True,True,True,0.9999999999999991,1.0,1.0,0.6190375217200443,0.4832553752427647,0.8070785940780184,0.6140052002164972,0.8249051108720528,1.0,0.0,0.0,1.0,1.0
12266213#Agent700-32,2037119#Agent100-12,0.899210037455588,True,False,False,0.9034596254048837,0.56,1.0,0.5848899946966611,0.4887994882117069,0.6492668489379264,0.6400195416947838,0.4360450019891454,0.5701857047189034,0.0,1.0,0.0,1.0
1400537#Agent100-16,1401648#Agent600-24,0.962409817335663,True,True,True,1.0000000000000018,1.0,1.0,0.5979092534215357,0.5200064481229147,0.681021044081283,0.8970184143676505,0.40261864400686276,1.0,0.0,1.0,1.0,1.0
4127525#Agent100-17,9356808#Agent100-11,0.98330119585364,True,True,True,1.0000000000000016,1.0,1.0,0.7291203207453069,0.6305962542598913,0.8333007227504747,0.5216488502519354,0.6202504414626475,0.7673556924044596,0.0,1.0,1.0,1.0
1560439#Agent100-14,2278303#Agent700-18,0.9234850242407842,True,True,True,0.8491170863955775,0.56,1.0,0.6202643416716903,0.4606800937404728,0.4684023170271235,0.5772757143540997,0.7573625470008558,1.0,0.0,1.0,0.0,1.0
1219729#Agent700-25,32685#Agent600-19,0.9847630489021127,True,True,True,1.0000000000000009,1.0,1.0,0.6197687894337744,0.5731073949406187,0.6846370724468019,0.5352761571372333,0.68492613058259,1.0,0.0,0.0,1.0,1.0
15802619#Agent600-31,293416#Agent700-17,0.12802562632614586,False,False,True,0.752565464951265,0.31999999999999995,0.0,0.4485278612297058,0.36179021309869813,0.7987524569980348,0.599967862868,0.6566965920937546,1.0,0.0,0.0,0.0,1.0
1283779#Agent600-18,7270134#Hub240-12-Agent,0.26909445778740093,False,False,True,0.7430383795235491,0.5652173913043479,0.0,0.5017239495180472,0.4395840361811242,0.7694964929011199,0.8482219238340718,0.7715540334032582,0.994393374347918,0.0,0.0,0.0,1.0
15429833#Hub240-13-Agent,15456389#Agent700-27,0.9741241057620388,True,True,True,0.9999999999999996,1.0,1.0,0.725751122913805,0.4867538686582081,0.8489609767258988,0.8522067112779119,0.5961447553292316,1.0,0.0,0.0,1.0,1.0
2710892#Agent100-12,9506369#Agent100-11,0.9824957235109454,True,True,True,0.9999999999999999,1.0,1.0,0.5902730732545736,0.38951213224144676,1.0,0.7963633535084775,0.7532333943350829,1.0,0.0,0.0,0.0,1.0
7478329#Agent100-12,7478329#Agent692-24,0.9729307485531837,True,True,True,1.0,1.0,1.0,0.9713551477689845,1.0,0.9999999999999998,1.0,1.0,1.0,0.0,1.0,1.0,1.0
3852936#Agent600-23,442183#Agent100-16,0.9806691042205462,True,True,True,1.0000000000000009,1.0,1.0,0.5968020863210756,0.3861566155427316,0.43017559537200634,0.6613651526019226,0.6610247764194253,0.7843713525541276,0.0,1.0,1.0,1.0
10782777#Agent700-26,10786601#Agent700-26,0.9758570481263679,True,True,True,0.9999999999999983,1.0,1.0,0.7360244564383716,0.6247921091161608,1.0,1.0,0.7765025407066186,1.0,1.0,0.0,1.0,1.0
9148325#Agent100-14,9148325#Agent600-22,0.972454333282936,True,True,True,0.9999999999999991,1.0,1.0,0.9592414105075566,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
14600126#Agent600-21,14916437#Agent100-11,0.8665411194789622,True,True,True,0.9350886719704905,0.5769230769230769,1.0,0.5688153445125144,0.5535490898593829,0.740678034773991,0.8421032034705118,0.6612004522402553,0.7286142491236246,0.0,1.0,0.0,1.0
10653130#Agent600-19,7950503#Agent600-37,0.11924368984910076,False,False,True,0.7948213239164715,0.34782608695652173,0.0,0.44450549780283255,0.33763371786770846,1.0,0.5169539099883131,0.272327899947059,0.3068739661521201,1.0,0.0,1.0,1.0
2364111#Agent700-23,6258296#Agent600-22,0.9795071611253697,True,True,True,0.9999999999999973,1.0,1.0,0.6391998665686889,0.42623412352258294,0.5392763889990035,0.6774435352779077,0.7393281669801071,0.9999999999999998,0.0,1.0,1.0,1.0
14510337#Agent600-30,5971472#Agent700-17,0.7617960055526442,True,True,True,1.0000000000000016,1.0,0.0,0.4971381727454274,0.397775457893201,0.3321446573227568,0.5037305315857945,0.2891005256223681,0.8565809180816268,0.0,1.0,1.0,1.0
10657402#Agent600-19,15653257-885986d8-3555-40eb-acad-efbb2bfac34f#http://id.loc.gov/rwo/agents/n95028632,0.2152488686430875,False,False,True,0.7040467292502879,0.47619047619047616,0.0,0.3377218532352193,0.3091904613642948,0.9429767605271706,0.40555963736793915,0.24955349766789606,0.2634955939675855,1.0,0.0,1.0,1.0
1222331#Agent700-29,5655226#Agent600-22,0.9818789889247502,True,True,True,1.0000000000000004,1.0,1.0,0.5895417346841362,0.3300649811990508,0.6211843804528538,0.596920211694907,0.37216884506577497,0.8211557772786435,0.0,0.0,1.0,1.0
1997183#Agent700-19,7461480#Agent600-24,0.1395310228703422,False,False,True,0.8662062412293272,0.41666666666666663,0.0,0.40667725271263855,0.3301362461158911,0.27793531951085687,0.4887490622683019,0.23979752270944288,1.0,0.0,1.0,1.0,1.0
1258457#Agent100-13,15446786#Agent100-11,0.9662012712404586,True,True,True,1.0000000000000024,1.0,1.0,0.6467810915799111,0.5329348224898882,0.7459494448174652,0.8747597993973231,0.5800225487218205,0.9999999999999997,0.0,1.0,1.0,1.0
11190224#Agent600-43,15447780#Agent600-24,0.87438603330666,True,True,True,0.9553523305535869,0.5416666666666667,1.0,0.6645262706222772,0.40568627293377346,1.0,0.7488458271103637,0.6571496095316447,0.9999999999999999,0.0,0.0,0.0,1.0
13683466#Agent600-34,7840254#Agent100-13,0.8614541790354195,True,True,True,1.0000000000000016,1.0,0.0,0.496279106054511,0.3785567447278929,0.31754774697438964,0.3771195429955346,0.37034694645632604,0.5351987671932905,1.0,1.0,1.0,1.0
10220243#Agent600-29,1928977#Agent600-20,0.6192224949016318,True,True,True,1.0000000000000007,1.0,0.0,0.5437760800382032,0.3068539405138993,0.9151269189327831,0.8313853537618371,0.4266544577893333,0.7039010210319849,0.0,0.0,1.0,1.0
252666#Agent600-19,8086976#Agent600-17,0.9804660820172743,True,True,True,1.0000000000000016,1.0,1.0,0.6151398196189737,0.6801755616975378,0.5091007861768848,0.6654946541542224,0.8111096527811534,1.0,0.0,1.0,1.0,1.0
6269444#Agent100-15,9656937#Agent100-10,0.3060819018914257,False,True,False,0.9689045719719946,0.75,0.0,0.5105470976056028,0.411881955312445,0.9099759027033427,0.72577487872432,0.45819114706513686,0.8873259570158769,0.0,1.0,1.0,1.0
12630280#Agent700-29,12655827#Agent100-11,0.9816637593007931,True,True,True,0.9999999999999989,1.0,1.0,0.6493266175830221,0.5610287719132198,0.78653790624832,0.7355247205431394,0.6153796726943885,0.764806338972899,1.0,1.0,1.0,1.0
11796153#Agent600-22,1764683#Agent100-12,0.21703859537250414,False,True,False,0.9495295854748032,0.5925925925925926,0.0,0.533409098433102,0.381169896449404,0.895998656019539,0.6693080076197044,0.3913655388321021,0.9280742820601828,0.0,0.0,1.0,1.0
14634734#Agent700-33,8712504#Agent100-17,0.9788325907857411,True,True,True,1.0000000000000004,1.0,1.0,0.7025972334318715,0.5262120914256764,0.6194343073406889,0.9091750893276371,0.5860994254784124,0.9999999999999999,1.0,1.0,1.0,1.0
4073271#Agent700-24,6544513#Agent600-19,0.8690678120084627,True,True,True,0.9350886719704905,0.5769230769230769,1.0,0.5532023315345638,0.561573468703678,0.44813306074099146,0.5974245865502297,0.8044981882759892,1.0,0.0,1.0,1.0,1.0
10765532#Agent600-21,9069072#Agent700-25,0.6908585926620919,True,False,False,1.0000000000000004,1.0,0.0,0.3344239921338378,0.13212394247771858,0.7884454085076433,0.44838649226553334,0.20268071267161059,0.9832916962777769,0.0,0.0,1.0,1.0
16044224#Agent700-39,7732682#Agent700-29,0.8975090019262627,True,True,True,0.9365983055669168,0.5769230769230769,1.0,0.6281837799915749,0.39129976956694457,0.9107818167116413,0.3650712302070285,0.3742153029091281,0.7427924220992768,0.0,0.0,1.0,1.0
1257613#Agent100-13,39962#Agent100-16,0.2166808592454065,False,False,True,0.8372255163183779,0.56,0.0,0.44072216484863,0.2260263835517235,0.7306097041323457,0.427729460148765,0.3151100101557742,0.9969273654348177,0.0,1.0,1.0,1.0
15873143#Agent600-24,7270865#Agent100-11,0.9870195450225833,True,True,True,0.9999999999999991,1.0,1.0,0.7313412979326661,0.7001120524240365,0.7297872854811231,0.8665855458559282,0.7011841015096651,1.0,0.0,0.0,0.0,1.0
14779191#Agent100-9,8070695#Agent100-9,0.17863164236887852,False,False,True,0.938973469266567,0.5769230769230769,0.0,0.5089551442843909,0.29826520058951844,0.6222823885313871,0.7225614132052487,0.2546016634189503,0.9404824136419914,0.0,1.0,1.0,1.0
2669474#Agent100-12,2712327#Agent700-20,0.9771443811878714,True,True,True,1.0000000000000018,1.0,1.0,0.6893286099214443,0.44061931385272635,0.7656125854361335,0.7770004899753662,0.5737962682568407,1.0,0.0,0.0,1.0,1.0
1484713#Agent700-21,16044224#Agent700-36,0.8225400336034795,True,False,False,1.0000000000000009,1.0,0.0,0.4751599856374458,0.32158823320347696,0.5763669824619184,0.3346323261906683,0.6146651202252258,0.7427924220992768,0.0,0.0,1.0,1.0
10975880#Agent700-29,10991365#Agent700-29,0.9779829010337836,True,True,True,0.9999999999999976,1.0,1.0,0.7335308565074115,0.5927042856298651,1.0,0.9083262799865992,0.5634062180343629,1.0,1.0,0.0,1.0,1.0
1499362#Agent700-20,5580869#Agent100-11,0.987313290950964,True,True,True,1.0,1.0,1.0,0.7229043386187464,0.6748108960851966,0.9999999999999998,0.7223338659374193,0.6703389103642425,0.9999999999999998,0.0,0.0,0.0,1.0
12264451#Agent100-14,9351674#Agent100-10,0.9764978341798702,True,True,True,1.0000000000000009,1.0,1.0,0.6588851622871543,0.5062356061482444,0.9085919317157001,0.7260910439795751,0.6868585242847651,1.0,0.0,0.0,1.0,1.0
11203301#Agent700-21,9942165#Agent700-42,0.9874364415974848,True,True,True,0.9999999999999999,1.0,1.0,0.6654714108618354,0.6701569335480454,0.5284826770968141,0.560551945164804,0.8599915013574904,0.9999999999999998,0.0,0.0,1.0,1.0
11988992#Agent600-23,14977480#Agent600-26,0.9846917572618842,True,True,True,1.0,1.0,1.0,0.6809116393668379,0.6834035073194975,0.5980551166329003,0.49657091592952307,0.3406211109244718,0.7062354229618457,0.0,1.0,1.0,1.0
15869599#Agent100-9,3472064#Agent100-10,0.9752434201644254,True,True,True,0.9999999999999993,1.0,1.0,0.9522459349698382,0.9879800437474004,0.916855473335817,0.959408626316238,0.7509366553830629,0.6835715088566473,0.0,1.0,1.0,1.0
3120884#Agent100-10,7279087#Hub240-12-Agent,0.9835230677240707,True,True,True,0.9999999999999998,1.0,1.0,0.6431838183647396,0.4642524379595664,1.0,0.8480927835920491,1.0,1.0,0.0,0.0,0.0,1.0
11312107-1ac7f12a-63e4-4edf-bda9-84281acf0a58#http://id.loc.gov/rwo/agents/n81100991,16043945#Agent700-50,0.9004723282041179,True,True,True,0.9365983055669168,0.5769230769230769,1.0,0.5870279875687991,0.3656369631314479,0.6920421557807379,0.6453824200047922,0.3900495504217387,0.47117037692790764,1.0,0.0,1.0,1.0
10651144#Agent600-19,1175266#Agent100-13,0.4238408496832431,False,False,True,0.9034596254048837,0.56,0.0,0.5479536916481108,0.44570515198364613,1.0,0.6339177869442421,0.6518054379112401,0.2931217864992709,1.0,0.0,0.0,1.0
1322338#Agent100-15,3556753#Agent700-20,0.9760430249043786,True,True,True,0.9999999999999996,1.0,1.0,0.6645818197634231,0.4193229902273539,0.7091064759931096,0.7950143397438789,0.49493722012342656,1.0,0.0,0.0,1.0,1.0
14510337#Agent600-31,15638773#Agent600-31,0.9809883356894123,True,True,True,1.0000000000000016,1.0,1.0,0.6427444192768261,0.5559797839345075,0.5723977978878498,0.8525013589834185,0.8253081096095388,0.9999999999999999,1.0,1.0,1.0,1.0
11971095#Agent700-25,6269446#Agent100-13,0.05889672657488723,False,False,True,0.8242277514815326,0.29166666666666663,0.0,0.3426966413470349,0.23494519109206882,0.9287611365458416,0.4599277862983785,0.2602999310825745,0.9999999999999998,0.0,0.0,1.0,1.0
3599917#Agent700-56,3599917#Hub240-11-Agent,0.9783541671056081,True,True,True,1.0000000000000018,1.0,1.0,0.8816014348546521,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,1.0
12656974#Agent600-25,16092600-6bc30397-943f-4577-a2db-e6556ce051ac#http://id.loc.gov/rwo/agents/n79089234,0.9822650166639297,True,True,True,0.9999999999999991,1.0,1.0,0.6166652993289212,0.5703068535879063,0.6146818114222045,0.530656063154039,0.6346201524624842,1.0,0.0,1.0,1.0,1.0
11304036#Agent700-39,4004800#Agent100-14,0.9721599982480973,True,True,True,1.0000000000000027,1.0,1.0,0.6256202641915205,0.4706323537489944,1.0,0.622529195311929,0.4592463029630664,0.8540112095539408,0.0,1.0,1.0,1.0
1650030#Agent700-24,7441280#Agent100-10,0.9775804184021443,True,True,True,1.0000000000000033,1.0,1.0,0.5804228658884611,0.4249702898017903,0.9093782006656903,0.5711895415273184,0.3334743802876491,1.0,0.0,0.0,1.0,1.0
325066#Agent100-14,9351674#Agent100-10,0.807417839566441,True,True,True,0.9012376465737152,0.5925925925925926,1.0,0.6389247540197097,0.5251178799930861,0.8105552004178342,0.8728923220819451,0.37468978859539126,1.0,0.0,0.0,1.0,1.0
11246612#Agent700-27,14634711#Agent100-16,0.9755495232933441,True,True,True,1.0000000000000004,1.0,1.0,0.6328372500081894,0.41243472906693524,0.7810298548537749,0.8439099759239894,0.489035942106287,0.9999999999999999,1.0,1.0,1.0,1.0
11053359#Hub240-10-Agent,4127525#Agent700-31,0.9809739270284245,True,True,True,1.0000000000000016,1.0,1.0,0.6325745678517805,0.5810169068806526,1.0,0.6624370773210189,0.6740850789804256,0.7444038330665118,1.0,1.0,1.0,1.0
11227633#Agent700-31,12488333#Agent700-31,0.9573460042786011,True,True,True,0.9999999999999973,1.0,1.0,0.5741645639763838,0.5407524396837629,0.639032931394022,0.9686988151279692,0.3774768794324241,1.0,0.0,1.0,1.0,1.0
14775870#Agent700-30,2547884#Agent100-12,0.9747312017178739,True,True,True,0.9999999999999999,1.0,1.0,0.672853699582181,0.4838268034684571,0.6934626333063634,0.7266289069364253,0.473254625760576,0.9977776372525431,0.0,1.0,1.0,1.0
11142060#Hub240-12-Agent,3599917#Agent700-34,0.992954107831752,True,True,True,1.0000000000000018,1.0,1.0,0.6660409652836592,0.4374034709348595,0.4946982472240341,0.6739928111117561,0.9490320836170474,1.0,1.0,1.0,0.0,1.0
15665087-e66d9e1f-04e8-4240-bc64-3c1a878a54fe#http://id.loc.gov/rwo/agents/n95028632,276413#Agent700-26,0.7067795023164063,True,True,True,0.9999999999999978,1.0,0.0,0.46295205721517374,0.37086065288155046,0.3938876436321376,0.6352740146251854,0.3290050287820673,0.6770849311358222,0.0,1.0,1.0,1.0
